descricao_produto_preco_minimo,id_produto,uf,regionalizacao,ano_inicio_vigencia,mes_incio_vigencia,ano_termino_vigencia,mes_termino_vigencia,preco,dsc_unidade_comercializacao,nome_normativo,url,local
LARANJA                                 ,4641,SC,SC             ,2016,7,2017,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,SC
LARANJA                                 ,4641,SC,SC             ,2017,7,2018,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf                                ,SC
LARANJA                                 ,4641,SC,SC             ,2018,7,2019,6,13.2,"40,8 kg                                                     ","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf                                ,SC
LARANJA                                 ,4641,SC,SC             ,2019,7,2020,6,15.95,"40,8 kg                                                     ","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf                                 ,SC
LARANJA                                 ,4641,SC,SC             ,2020,7,2021,6,15.53,"40,8 kg                                                     ","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf                                 ,SC
LARANJA                                 ,4641,SC,SC             ,2021,7,2022,6,17.76,"40,8 kg                                                     ","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf                                 ,SC
LARANJA                                 ,4641,SC,SC             ,2022,7,2023,6,24.23,"40,8 kg                                                     ","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf                                ,SC
LARANJA                                 ,4641,SC,SC             ,2023,7,2024,6,22.72,"40,8 kg                                                     ","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140                    ,SC
LARANJA                                 ,4641,SC,SC             ,2024,7,2025,6,23.83,"40,8 kg                                                     ","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105                 ,SC
LARANJA                                 ,4641,SE,SE             ,2014,5,2015,3,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SE
LARANJA                                 ,4641,SE,SE             ,2015,7,2016,6,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SE
LARANJA                                 ,4641,SE,SE             ,2016,7,2017,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,SE
LARANJA                                 ,4641,SE,SE             ,2017,7,2018,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf                                ,SE
LARANJA                                 ,4641,SE,SE             ,2018,7,2019,6,13.2,"40,8 kg                                                     ","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf                                ,SE
LARANJA                                 ,4641,SE,SE             ,2019,7,2020,6,15.95,"40,8 kg                                                     ","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf                                 ,SE
LARANJA                                 ,4641,SE,SE             ,2020,7,2021,6,15.53,"40,8 kg                                                     ","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf                                 ,SE
LARANJA                                 ,4641,SE,SE             ,2021,7,2022,6,17.76,"40,8 kg                                                     ","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf                                 ,SE
LARANJA                                 ,4641,SE,SE             ,2022,7,2023,6,24.23,"40,8 kg                                                     ","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf                                ,SE
LARANJA                                 ,4641,SE,SE             ,2023,7,2024,6,22.72,"40,8 kg                                                     ","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140                    ,SE
LARANJA                                 ,4641,SE,SE             ,2024,7,2025,6,23.83,"40,8 kg                                                     ","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105                 ,SE
LARANJA                                 ,4641,SP,SP             ,2014,5,2015,3,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SP
LARANJA                                 ,4641,SP,SP             ,2015,7,2016,6,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,SP
LARANJA                                 ,4641,SP,SP             ,2016,7,2017,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,SP
LARANJA                                 ,4641,SP,SP             ,2017,7,2018,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf                                ,SP
LARANJA                                 ,4641,SP,SP             ,2018,7,2019,6,13.2,"40,8 kg                                                     ","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf                                ,SP
LARANJA                                 ,4641,SP,SP             ,2019,7,2020,6,15.95,"40,8 kg                                                     ","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf                                 ,SP
LARANJA                                 ,4641,SP,SP             ,2020,7,2021,6,15.53,"40,8 kg                                                     ","PORTARIA Nº 42, DE 6 DE FEVERE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2020_PRT_42.pdf                                 ,SP
LARANJA                                 ,4641,SP,SP             ,2021,7,2022,6,17.76,"40,8 kg                                                     ","PORTARIA MAPA Nº 47, DE 4 DE M",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2021_PRT_47.pdf                                 ,SP
LARANJA                                 ,4641,SP,SP             ,2022,7,2023,6,24.23,"40,8 kg                                                     ","PORTARIA MAPA Nº 419, DE 30 DE",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2022_PRT_419.pdf                                ,SP
LARANJA                                 ,4641,SP,SP             ,2023,7,2024,6,22.72,"40,8 kg                                                     ","PORTARIA MDA Nº 4, DE 3 DE ABR",https://www.in.gov.br/web/dou/-/portaria-mda-n-4-de-3-de-abril-de-2023-474880140                    ,SP
LARANJA                                 ,4641,SP,SP             ,2024,7,2025,6,23.83,"40,8 kg                                                     ","PORTARIA MAPA Nº 669, DE 1º DE",https://www.in.gov.br/web/dou/-/portaria-mapa-n-669-de-1-de-abril-de-2024-551526105                 ,SP
LARANJA                                 ,4641,TO,TO             ,2014,5,2015,3,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,TO
LARANJA                                 ,4641,TO,TO             ,2015,7,2016,6,11.45,"40,8 kg                                                     ","PORTARIA Nº 201, DE 1º DE JULH",NI                                                                                                  ,TO
LARANJA                                 ,4641,TO,TO             ,2016,7,2017,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 123, DE 5 DE JULHO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2016_PRT_123.pdf                                ,TO
LARANJA                                 ,4641,TO,TO             ,2017,7,2018,6,12.28,"40,8 kg                                                     ","PORTARIA Nº 826, DE 7 DE ABRIL",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2017_PRT_826.pdf                                ,TO
LARANJA                                 ,4641,TO,TO             ,2018,7,2019,6,13.2,"40,8 kg                                                     ","PORTARIA Nº 438, DE 28 DE MARÇ",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2018_PRT_438.pdf                                ,TO
LARANJA                                 ,4641,TO,TO             ,2019,7,2020,6,15.95,"40,8 kg                                                     ","PORTARIA Nº 31, DE 11 DE MARÇO",http://biblioteca.conab.gov.br/phl82/pdf/legislacao/2019_PRT_31.pdf                                 ,TO
