produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
ABACAXI                  ,PÉROLA              ,6320,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.0
ABACAXI                  ,PÉROLA              ,6320,PA        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67
ABACAXI                  ,PÉROLA              ,6320,PB        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.23
ABACAXI                  ,PÉROLA              ,6320,PE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.08
ABACAXI                  ,PÉROLA              ,6320,RJ        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.33
ABACAXI                  ,PÉROLA              ,6320,RN        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.38
ABACAXI                  ,PÉROLA              ,6320,RO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.57
ABACAXI                  ,IMPERIAL            ,14887,RR        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.75
ABACAXI                  ,PÉROLA              ,6320,SE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.37
ABACAXI                  ,PÉROLA              ,6320,TO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.4
ABACAXI                  ,PÉROLA              ,6320,AC        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.67
ABACAXI                  ,PÉROLA              ,6320,AL        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.53
ABACAXI                  ,PÉROLA              ,6320,AM        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.32
ABACAXI                  ,PÉROLA              ,6320,AP        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.13
ABACAXI                  ,PÉROLA              ,6320,BA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.35
ABACAXI                  ,PÉROLA              ,6320,CE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0
ABACAXI                  ,PÉROLA              ,6320,DF        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.91
ABACAXI                  ,PÉROLA              ,6320,ES        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.09
ABACAXI                  ,PÉROLA              ,6320,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.92
ABACAXI                  ,PÉROLA              ,6320,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.0
ABACAXI                  ,PÉROLA              ,6320,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67
ABACAXI                  ,PÉROLA              ,6320,PB        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.23
ABACAXI                  ,PÉROLA              ,6320,PE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.74
ABACAXI                  ,PÉROLA              ,6320,RJ        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.53
ABACAXI                  ,PÉROLA              ,6320,RN        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.38
ABACAXI                  ,PÉROLA              ,6320,RO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.67
ABACAXI                  ,IMPERIAL            ,14887,RR        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.0
ABACAXI                  ,PÉROLA              ,6320,SE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.29
ABACAXI                  ,PÉROLA              ,6320,TO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.5
ABOBORA                  ,NÃO INFORMADO       ,6321,RR        ,NORTE          ,2023,11,ATACADO                                                     ,3.5
ABOBORA                  ,NÃO INFORMADO       ,6321,RR        ,NORTE          ,2023,12,ATACADO                                                     ,3.5
ABOBRINHA                ,NÃO INFORMADO       ,4754,RR        ,NORTE          ,2023,11,ATACADO                                                     ,3.5
ABOBRINHA                ,NÃO INFORMADO       ,4754,RR        ,NORTE          ,2023,12,ATACADO                                                     ,3.5
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.2
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.47
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.02
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.8
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.94
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.93
ACAI                     ,FRUTO               ,7996,RR        ,NORTE          ,2023,11,ATACADO                                                     ,7.0
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.22
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.97
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.82
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.42
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83
ACAI                     ,FRUTO               ,7996,RR        ,NORTE          ,2023,12,ATACADO                                                     ,7.0
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.52
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.03
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.9
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.51
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.63
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.71
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.26
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.83
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.0
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.32
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.14
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.54
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.14
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.01
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.9
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.99
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.14
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.26
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.93
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.96
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.61
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.36
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.05
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.85
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.98
ACAI                     ,FRUTO               ,8623,AM        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.2
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.83
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.78
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.85
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.97
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.69
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.29
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.68
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.82
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.94
ACAI                     ,FRUTO               ,8623,AP        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.37
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.29
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.51
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.12
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.95
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.64
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.04
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.96
ACAI                     ,FRUTO               ,8623,AC        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.89
ACAI                     ,FRUTO               ,8623,MA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.43
ACAI                     ,FRUTO               ,8623,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.55
ACAI                     ,FRUTO               ,8623,RO        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.04
