produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2023,12,ATACADO                                                     ,15.16,12/2023
POLVILHO                 ,NÃO INFORMADO       ,5388,AC        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,01/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.0,01/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,1,ATACADO                                                     ,5.37,01/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,1,ATACADO                                                     ,6.84,01/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.0,01/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.5,01/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,1,ATACADO                                                     ,7.0,01/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,1,ATACADO                                                     ,7.0,01/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,1,ATACADO                                                     ,2.95,01/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,1,ATACADO                                                     ,8.8,01/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,1,ATACADO                                                     ,15.73,01/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,AC        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,02/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.13,02/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,2,ATACADO                                                     ,5.12,02/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,2,ATACADO                                                     ,6.91,02/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.54,02/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.58,02/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,2,ATACADO                                                     ,7.53,02/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,2,ATACADO                                                     ,7.53,02/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,2,ATACADO                                                     ,2.83,02/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,2,ATACADO                                                     ,8.8,02/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,2,ATACADO                                                     ,15.92,02/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,AC        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0,03/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.06,03/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,4.79,03/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,3,ATACADO                                                     ,7.04,03/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.08,03/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.44,03/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,3,ATACADO                                                     ,7.83,03/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,3,ATACADO                                                     ,7.83,03/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,3,ATACADO                                                     ,2.71,03/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,3,ATACADO                                                     ,8.8,03/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,3,ATACADO                                                     ,13.49,03/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.4,04/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,4,ATACADO                                                     ,4.45,04/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,4,ATACADO                                                     ,6.89,04/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.6,04/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.5,04/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,4,ATACADO                                                     ,7.4,04/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,4,ATACADO                                                     ,7.42,04/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,4,ATACADO                                                     ,2.8,04/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,4,ATACADO                                                     ,8.55,04/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,4,ATACADO                                                     ,13.98,04/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.47,05/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,4.07,05/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,5,ATACADO                                                     ,5.11,05/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.66,05/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.5,05/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,5,ATACADO                                                     ,6.88,05/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,5,ATACADO                                                     ,6.88,05/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,5,ATACADO                                                     ,2.8,05/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,5,ATACADO                                                     ,7.3,05/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,5,ATACADO                                                     ,13.68,05/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.48,06/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,4.13,06/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,4.72,06/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.5,06/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.33,06/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PI        ,NORDESTE       ,2024,6,ATACADO                                                     ,5.89,06/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,6,ATACADO                                                     ,6.21,06/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,6,ATACADO                                                     ,2.8,06/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,6,ATACADO                                                     ,7.35,06/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,6,ATACADO                                                     ,13.09,06/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.6,07/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,3.67,07/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,7,ATACADO                                                     ,4.59,07/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.6,07/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.11,07/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,7,ATACADO                                                     ,6.73,07/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,7,ATACADO                                                     ,2.87,07/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,7,ATACADO                                                     ,6.12,07/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,7,ATACADO                                                     ,12.39,07/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.66,08/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,8,ATACADO                                                     ,3.61,08/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,8,ATACADO                                                     ,5.21,08/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.8,08/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.11,08/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,8,ATACADO                                                     ,6.13,08/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,8,ATACADO                                                     ,3.05,08/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,8,ATACADO                                                     ,5.6,08/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,8,ATACADO                                                     ,12.67,08/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.45,09/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,9,ATACADO                                                     ,4.99,09/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,9,VAREJO                                                      ,7.18,09/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.4,09/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.5,09/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,9,ATACADO                                                     ,6.25,09/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,9,ATACADO                                                     ,3.19,09/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,9,ATACADO                                                     ,5.6,09/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,9,ATACADO                                                     ,12.63,09/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,CE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.93,10/2024
POLVILHO                 ,DOCE                ,6163,GO        ,CENTRO-OESTE   ,2024,10,ATACADO                                                     ,5.6,10/2024
POLVILHO                 ,DOCE                ,6163,MG        ,SUDESTE        ,2024,10,VAREJO                                                      ,10.8,10/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,10,ATACADO                                                     ,4.99,10/2024
POLVILHO                 ,DOCE                ,6163,MS        ,CENTRO-OESTE   ,2024,10,VAREJO                                                      ,6.81,10/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PB        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,7.4,10/2024
POLVILHO                 ,NÃO INFORMADO       ,5388,PE        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.39,10/2024
POLVILHO                 ,AZEDO               ,6677,PI        ,NORDESTE       ,2024,10,ATACADO                                                     ,5.74,10/2024
POLVILHO                 ,DOCE                ,6163,PR        ,SUL            ,2024,10,ATACADO                                                     ,3.3,10/2024
POLVILHO                 ,DOCE                ,6163,RR        ,NORTE          ,2024,10,ATACADO                                                     ,5.6,10/2024
POLVILHO                 ,DOCE                ,6163,SC        ,SUL            ,2024,10,ATACADO                                                     ,13.21,10/2024
PUPUNHA                  ,NÃO INFORMADO       ,6171,RR        ,NORTE          ,2023,11,ATACADO                                                     ,10.0,11/2023
PUPUNHA                  ,NÃO INFORMADO       ,6171,RR        ,NORTE          ,2023,12,ATACADO                                                     ,9.0,12/2023
QUEIJO                   ,DE COALHO           ,5007,AM        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,34.0,11/2023
QUEIJO                   ,DE COALHO           ,5007,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,34.0,12/2023
QUIABO                   ,NÃO INFORMADO       ,4773,RR        ,NORTE          ,2023,11,ATACADO                                                     ,14.0,11/2023
QUIABO                   ,NÃO INFORMADO       ,4773,RR        ,NORTE          ,2023,12,ATACADO                                                     ,14.0,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2023,11,VAREJO                                                      ,5.49,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.74,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.82,11/2023
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.87,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.54,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.59,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.03,11/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.84,11/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.46,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.92,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.76,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,11/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.59,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.49,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.82,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.65,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.64,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2023,11,ATACADO                                                     ,4.0,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.0,11/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.91,11/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,11/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2023,12,VAREJO                                                      ,5.49,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.74,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.82,12/2023
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.83,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.08,12/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.83,12/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.46,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.97,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.74,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.71,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,12/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.61,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.4,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.55,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.63,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2023,12,ATACADO                                                     ,4.5,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.38,12/2023
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.85,12/2023
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,12/2023
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,1,VAREJO                                                      ,5.49,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AL        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.72,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AM        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.82,01/2024
RAIZ DE MANDIOCA         ,RAIZ                ,7538,AP        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.22,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,BA        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.74,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,CE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.56,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,ES        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,GO        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.08,01/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.86,01/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,MS        ,CENTRO-OESTE   ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.46,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.93,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PB        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.7,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,PI        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.67,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,PR        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.01,01/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,PR        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.58,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RJ        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.3,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RJ        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.55,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RN        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.62,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,RO        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.68,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,RR        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.41,01/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,SE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.9,01/2024
RAIZ DE MANDIOCA         ,INDÚSTRIA           ,14214,SP        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.65,01/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,02/2024
RAIZ DE MANDIOCA         ,DE MESA             ,11489,AC        ,NORTE          ,2024,2,VAREJO                                                      ,5.49,02/2024
RAIZ DE MANDIOCA         ,PARA FARINHA        ,11240,AC        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,0.6,02/2024
